Case,Date,SimpleDate,Year,Month,Day,Time,Hour,Minute,Street1,FullAddress,DisFm,Geo,Street2,P1,P1_icon,P1_marker,P2,P2_icon,P3,Primary,Inj,Fatal,HR,PP,Neighborhood,ViolationCode,ViolationTitle
100660392,"Mon., Jul. 19,2010",20100719,2010,7,19,8:52 AM,8,52,Market,"Market and Spear, San Francisco, CA",113,W,Spear,AUTO,car,small_blue,BICYCLE,bike2,,22517,1,0,NO,,Financial District,22517,Opening and Closing Doors
100672654,"Thu., Jul. 22,2010",20100722,2010,7,22,11:34 PM,23,34,17th,"17th and Mission, San Francisco, CA",0,X,Mission,AUTO,car,small_blue,BICYCLE,bike2,,22107,0,0,YES,,Mission,22107,Turning Movements and Required Signals
100674581,"Fri., Jul. 23,2010",20100723,2010,7,23,3:30 PM,15,30,Market,"Market and 2nd, San Francisco, CA",256,E,2nd,AUTO,car,small_blue,BICYCLE,bike2,,21658A,1,0,NO,,Financial District,21658A,Laned Roadways
100673367,"Fri., Jul. 23,2010",20100723,2010,7,23,9:18 AM,9,18,Market,"Market and Guerrero, San Francisco, CA",19,W,Guerrero,AUTO,car,small_blue,BICYCLE,bike2,,22350,1,0,YES,,Mission,22350,Basic Speed Law
100678561,"Sat., Jul. 24,2010",20100724,2010,7,24,9:58 PM,21,58,11th,"11th and Clement, San Francisco, CA",0,X,Clement,AUTO,car,small_blue,BICYCLE,bike2,,22102,1,0,YES,,Inner Richmond,22102,U-Turn in Business District
100680403,"Sun., Jul. 25,2010",20100725,2010,7,25,1:53 PM,13,53,Market,"Market and 5th, San Francisco, CA",99,W,5th,AUTO,car,small_blue,BICYCLE,bike2,,22517,1,0,NO,,Downtown,22517,Opening and Closing Doors
100685118,"Tue., Jul. 27,2010",20100727,2010,7,27,9:00 AM,9,0,Townsend,"Townsend and 6th, San Francisco, CA",188,E,6th,AUTO,car,small_blue,BICYCLE,bike2,,22107,1,0,NO,,South Of Market,22107,Turning Movements and Required Signals
100687330,"Tue., Jul. 27,2010",20100727,2010,7,27,7:42 PM,19,42,Church,"Church and 25th, San Francisco, CA",66,S,25th,AUTO,car,small_blue,BICYCLE,bike2,,22517,1,0,NO,,Noe Valley,22517,Opening and Closing Doors
100688883,"Wed., Jul. 28,2010",20100728,2010,7,28,10:36 AM,10,36,Hyde,"Hyde and Eddy, San Francisco, CA",5,N,Eddy,AUTO,car,small_blue,BICYCLE,bike2,,21750,1,0,YES,,Downtown,21750,Overtake and Pass to Left
100688560,"Wed., Jul. 28,2010",20100728,2010,7,28,8:25 AM,8,25,Mc Allister,"Mc Allister and Franklin, San Francisco, CA",186,W,Franklin,AUTO,car,small_blue,BICYCLE,bike2,,21801A,1,0,NO,,Downtown,21801A,Left-Turn or U-Turn
100689217,"Wed., Jul. 28,2010",20100728,2010,7,28,11:15 AM,11,15,Haight,"Haight and Central, San Francisco, CA",39,W,Central,AUTO,car,small_blue,BICYCLE,bike2,,22517,1,0,NO,,Haight-Ashbury,22517,Opening and Closing Doors
100696789,"Fri., Jul. 30,2010",20100730,2010,7,30,4:54 PM,16,54,Post,"Post and Baker, San Francisco, CA",75,E,Baker,AUTO,car,small_blue,BICYCLE,bike2,,22107,1,0,NO,,Western Addition,22107,Turning Movements and Required Signals
100702110,"Sun., Aug. 01,2010",20100801,2010,8,1,3:27 PM,15,27,24th,"24th and Valencia, San Francisco, CA",20,W,Valencia,AUTO,car,small_blue,BICYCLE,bike2,,22517,1,0,NO,,Mission,22517,Opening and Closing Doors
100701413,"Sun., Aug. 01,2010",20100801,2010,8,1,8:59 AM,8,59,Geary,"Geary and 19th, San Francisco, CA",126,E,19th,AUTO,car,small_blue,BICYCLE,bike2,,22107,1,0,NO,,Outer Richmond,22107,Turning Movements and Required Signals
100705205,"Mon., Aug. 02,2010",20100802,2010,8,2,3:19 PM,15,19,Valencia,"Valencia and 22nd, San Francisco, CA",24,N,22nd,AUTO,car,small_blue,BICYCLE,bike2,,22517,1,0,NO,,Mission,22517,Opening and Closing Doors
100709746,"Tue., Aug. 03,2010",20100803,2010,8,3,8:40 PM,20,40,15th,"15th and Natoma, San Francisco, CA",24,W,Natoma,AUTO,car,small_blue,BICYCLE,bike2,,22350,1,0,YES,,Mission,22350,Basic Speed Law
100715812,"Thu., Aug. 05,2010",20100805,2010,8,5,4:11 PM,16,11,Jones,"Jones and Ofarrell, San Francisco, CA",0,X,Ofarrell,AUTO,car,small_blue,BICYCLE,bike2,,22100A,1,0,NO,,Downtown,22100A,Turning Upon a Highway
100717896,"Fri., Aug. 06,2010",20100806,2010,8,6,9:17 AM,9,17,Market,"Market and Sutter, San Francisco, CA",0,X,Sutter,AUTO,car,small_blue,BICYCLE,bike2,,22517,1,0,NO,,Financial District,22517,Opening and Closing Doors
100724700,"Sun., Aug. 08,2010",20100808,2010,8,8,12:11 PM,12,11,Fell,"Fell and Shrader, San Francisco, CA",0,X,Shrader,AUTO,car,small_blue,BICYCLE,bike2,,21453B,1,0,NO,,Haight-Ashbury,21453B,Circular Red or Red Arrow
100725316,"Sun., Aug. 08,2010",20100808,2010,8,8,4:04 PM,16,4,34th,"34th and Lincoln, San Francisco, CA",0,X,Lincoln,AUTO,car,small_blue,BICYCLE,bike2,,21800A,1,0,NO,,,21800A,Intersections
100729976,"Mon., Aug. 09,2010",20100809,2010,8,9,11:23 PM,23,23,Market,"Market and Gough, San Francisco, CA",0,X,Gough,AUTO,car,small_blue,BICYCLE,bike2,,21802A,1,0,YES,,South Of Market,21802A,Stop Signs: Intersections
100731523,"Tue., Aug. 10,2010",20100810,2010,8,10,1:15 PM,13,15,Mission,"Mission and Grace, San Francisco, CA",13,E,Grace,AUTO,car,small_blue,BICYCLE,bike2,,22517,1,0,NO,,South Of Market,22517,Opening and Closing Doors
100737311,"Thu., Aug. 12,2010",20100812,2010,8,12,5:50 AM,5,50,Fillmore,"Fillmore and Page, San Francisco, CA",51,S,Page,AUTO,car,small_blue,BICYCLE,bike2,,21801A,1,0,NO,,Western Addition,21801A,Left-Turn or U-Turn
100743142,"Fri., Aug. 13,2010",20100813,2010,8,13,10:39 PM,22,39,Masonic,"Masonic and Turk, San Francisco, CA",0,X,Turk,AUTO,car,small_blue,BICYCLE,bike2,,23153A,0,1,NO,,Inner Richmond,23153A,Driving Under Influence of Alcohol or Drugs Causing Injury
100748562,"Sun., Aug. 15,2010",20100815,2010,8,15,4:49 PM,16,49,Haight,"Haight and Laguna, San Francisco, CA",120,W,Laguna,AUTO,car,small_blue,BICYCLE,bike2,,21751,1,0,NO,,Western Addition,21751,Passing Without Sufficient Clearance
100752983,"Tue., Aug. 17,2010",20100817,2010,8,17,12:23 AM,0,23,25th,"25th and South Van Ness, San Francisco, CA",0,X,South Van Ness,AUTO,car,small_blue,BICYCLE,bike2,,NS,1,0,YES,,Mission,,
100751694,"Tue., Aug. 17,2010",20100817,2010,8,17,2:40 PM,14,40,Embarcadero,"Embarcadero and Battery, San Francisco, CA",421,S,Battery,AUTO,car,small_blue,BICYCLE,bike2,,22517,1,0,NO,,North Beach,22517,Opening and Closing Doors
100793448,"Thu., Aug. 19,2010",20100819,2010,8,19,8:45 AM,8,45,Fillmore,"Fillmore and Oak, San Francisco, CA",0,X,Oak,AUTO,car,small_blue,BICYCLE,bike2,,UNK,1,0,NO,,Western Addition,,
100767299,"Sat., Aug. 21,2010",20100821,2010,8,21,1:30 AM,1,30,Howard,"Howard and 12th, San Francisco, CA",301,E,12th,AUTO,car,small_blue,BICYCLE,bike2,,23152,1,0,YES,,South Of Market,23152,Driving Under Influence of Alcohol or Drugs
100775894,"Mon., Aug. 23,2010",20100823,2010,8,23,6:48 PM,18,48,22nd,"22nd and Geary, San Francisco, CA",0,X,Geary,AUTO,car,small_blue,BICYCLE,bike2,,NS,0,0,NO,,Outer Richmond,,
100778848,"Tue., Aug. 24,2010",20100824,2010,8,24,4:45 PM,16,45,Lake,"Lake and 9th, San Francisco, CA",6,E,9th,AUTO,car,small_blue,BICYCLE,bike2,,22517,1,0,NO,,Inner Richmond,22517,Opening and Closing Doors
100784732,"Thu., Aug. 26,2010",20100826,2010,8,26,10:50 AM,10,50,Franklin,"Franklin and Mc Allister, San Francisco, CA",90,S,Mc Allister,AUTO,car,small_blue,BICYCLE,bike2,,22517,1,0,NO,,Downtown,22517,Opening and Closing Doors
100797898,"Mon., Aug. 30,2010",20100830,2010,8,30,8:20 AM,8,20,Monterey,"Monterey and San Aleso, San Francisco, CA",0,X,San Aleso,AUTO,car,small_blue,BICYCLE,bike2,,21802A,1,0,NO,,West Of Twin Peaks,21802A,Stop Signs: Intersections
100799838,"Mon., Aug. 30,2010",20100830,2010,8,30,6:24 PM,18,24,24th,"24th and Florida, San Francisco, CA",50,W,Florida,AUTO,car,small_blue,BICYCLE,bike2,,22517,1,0,NO,,Mission,22517,Opening and Closing Doors
100802390,"Tue., Aug. 31,2010",20100831,2010,8,31,9:45 AM,9,45,Delta,"Delta and Hamilton, San Francisco, CA",0,X,Hamilton,AUTO,car,small_blue,BICYCLE,bike2,,22350,1,0,YES,,Visitacion Valley,22350,Basic Speed Law
100805805,"Wed., Sep. 01,2010",20100901,2010,9,1,1:08 PM,13,8,Ofarrell,"Ofarrell and Powell, San Francisco, CA",3,W,Powell,AUTO,car,small_blue,BICYCLE,bike2,,22517,1,0,NO,,Downtown,22517,Opening and Closing Doors
100810763,"Thu., Sep. 02,2010",20100902,2010,9,2,6:05 PM,18,5,Division,"Division and 9th, San Francisco, CA",100,S,9th,AUTO,car,small_blue,BICYCLE,bike2,,22107,1,0,NO,,South Of Market,22107,Turning Movements and Required Signals
100813723,"Fri., Sep. 03,2010",20100903,2010,9,3,3:15 PM,15,15,25th,"25th and Irving, San Francisco, CA",68,S,Irving,AUTO,car,small_blue,BICYCLE,bike2,,22517,1,0,NO,,Outer Sunset,22517,Opening and Closing Doors
100827291,"Tue., Sep. 07,2010",20100907,2010,9,7,4:05 PM,16,5,Noriega,"Noriega and 39th, San Francisco, CA",79,E,39th,AUTO,car,small_blue,BICYCLE,bike2,,22107,1,0,NO,,Outer Sunset,22107,Turning Movements and Required Signals
100838812,"Fri., Sep. 10,2010",20100910,2010,9,10,6:34 PM,18,34,San Bruno,"San Bruno and Woolsey, San Francisco, CA",0,X,Woolsey,AUTO,car,small_blue,BICYCLE,bike2,,21801A,1,0,YES,,Excelsior,21801A,Left-Turn or U-Turn
100839707,"Fri., Sep. 10,2010",20100910,2010,9,10,11:12 PM,23,12,Belcher,"Belcher and Duboce, San Francisco, CA",0,X,Duboce,AUTO,car,small_blue,BICYCLE,bike2,,21801A,1,0,NO,,Castro-Upper Market,21801A,Left-Turn or U-Turn
100846326,"Sun., Sep. 12,2010",20100912,2010,9,12,11:47 PM,23,47,Cayuga,"Cayuga and Geneva, San Francisco, CA",0,X,Geneva,AUTO,car,small_blue,BICYCLE,bike2,,22450,1,0,NO,,Outer Mission,22450,Stop Requirements
100844831,"Sun., Sep. 12,2010",20100912,2010,9,12,3:00 PM,15,0,Chain Of Lakes,"Chain Of Lakes and Martin Luther King, San Francisco, CA",360,N,Martin Luther King,AUTO,car,small_blue,BICYCLE,bike2,,22450,1,0,NO,,,22450,Stop Requirements
100846768,"Mon., Sep. 13,2010",20100913,2010,9,13,8:45 AM,8,45,Army,"Army and Harrison, San Francisco, CA",0,X,Harrison,AUTO,car,small_blue,BICYCLE,bike2,,21801A,1,0,NO,,South Of Market,21801A,Left-Turn or U-Turn
100859517,"Thu., Sep. 16,2010",20100916,2010,9,16,4:34 PM,16,34,Market,"Market and Octavia, San Francisco, CA",0,X,Octavia,AUTO,car,small_blue,BICYCLE,bike2,,22101,1,0,YES,,Mission,22101,Regulation of Turns at Intersection
100861794,"Fri., Sep. 17,2010",20100917,2010,9,17,8:20 AM,8,20,14th,"14th and Guerrero, San Francisco, CA",204,E,Guerrero,AUTO,car,small_blue,BICYCLE,bike2,,22517,1,0,NO,,Mission,22517,Opening and Closing Doors
100874054,"Mon., Sep. 20,2010",20100920,2010,9,20,8:38 PM,20,38,18th,"18th and Mission, San Francisco, CA",0,X,Mission,AUTO,car,small_blue,BICYCLE,bike2,,21801A,1,0,YES,,Mission,21801A,Left-Turn or U-Turn
100873244,"Mon., Sep. 20,2010",20100920,2010,9,20,4:57 PM,16,57,Market,"Market and Octavia, San Francisco, CA",0,X,Octavia,AUTO,car,small_blue,BICYCLE,bike2,,22101,1,0,YES,,Mission,22101,Regulation of Turns at Intersection
100871254,"Mon., Sep. 20,2010",20100920,2010,9,20,8:01 AM,8,1,Harrison,"Harrison and 22nd, San Francisco, CA",129,N,22nd,AUTO,car,small_blue,BICYCLE,bike2,,22517,1,0,NO,,Mission,22517,Opening and Closing Doors
100880437,"Wed., Sep. 22,2010",20100922,2010,9,22,3:45 PM,15,45,Golden Gate,"Golden Gate and Jones, San Francisco, CA",0,X,Jones,AUTO,car,small_blue,BICYCLE,bike2,,22517,1,0,NO,,Downtown,22517,Opening and Closing Doors
100879979,"Wed., Sep. 22,2010",20100922,2010,9,22,12:55 PM,12,55,Lawrence,"Lawrence and Alemany, San Francisco, CA",29,E,Alemany,AUTO,car,small_blue,BICYCLE,bike2,,21650,1,0,NO,,Outer Mission,21650,Right Side of Roadway
100883271,"Thu., Sep. 23,2010",20100923,2010,9,23,9:34 AM,9,34,Harrison,"Harrison and Mariposa, San Francisco, CA",16,S,Mariposa,AUTO,car,small_blue,BICYCLE,bike2,,22107,1,0,NO,,Mission,22107,Turning Movements and Required Signals
100885829,"Thu., Sep. 23,2010",20100923,2010,9,23,10:00 PM,22,0,Mission,"Mission and Van Ness, San Francisco, CA",0,X,Van Ness,AUTO,car,small_blue,BICYCLE,bike2,,22350,0,0,YES,,South Of Market,22350,Basic Speed Law
100889956,"Fri., Sep. 24,2010",20100924,2010,9,24,11:59 PM,23,59,Duboce,"Duboce and Valencia, San Francisco, CA",0,X,Valencia,AUTO,car,small_blue,BICYCLE,bike2,,21801A,1,0,NO,,Mission,21801A,Left-Turn or U-Turn
100890254,"Sat., Sep. 25,2010",20100925,2010,9,25,1:56 AM,1,56,3rd,"3rd and Brannan, San Francisco, CA",0,X,Brannan,AUTO,car,small_blue,BICYCLE,bike2,,21801A,2,0,NO,,South Of Market,21801A,Left-Turn or U-Turn
100892153,"Sat., Sep. 25,2010",20100925,2010,9,25,4:25 PM,16,25,6th,"6th and Lake, San Francisco, CA",4,S,Lake,AUTO,car,small_blue,BICYCLE,bike2,,21802B,1,0,NO,,Inner Richmond,21802B,Stop Signs: Intersections
100891569,"Sat., Sep. 25,2010",20100925,2010,9,25,2:03 PM,14,3,Market,"Market and Octavia, San Francisco, CA",0,X,Octavia,AUTO,car,small_blue,BICYCLE,bike2,,22107,1,0,YES,,Mission,22107,Turning Movements and Required Signals
100890618,"Sat., Sep. 25,2010",20100925,2010,9,25,7:48 AM,7,48,Embarcadero,"Embarcadero and Battery, San Francisco, CA",300,S,Battery,AUTO,car,small_blue,BICYCLE,bike2,,UNK,1,0,NO,,North Beach,,
100891456,"Sat., Sep. 25,2010",20100925,2010,9,25,1:02 PM,13,2,Valencia,"Valencia and 20th, San Francisco, CA",76,N,20th,AUTO,car,small_blue,BICYCLE,bike2,,21658A,1,0,NO,,Mission,21658A,Laned Roadways
100897307,"Mon., Sep. 27,2010",20100927,2010,9,27,10:00 AM,10,0,22nd,"22nd and Fulton, San Francisco, CA",0,X,Fulton,AUTO,car,small_blue,BICYCLE,bike2,,21801A,1,0,NO,,,21801A,Left-Turn or U-Turn
100901453,"Tue., Sep. 28,2010",20100928,2010,9,28,1:03 PM,13,3,Stockton,"Stockton and Sacramento, San Francisco, CA",45,S,Sacramento,AUTO,car,small_blue,BICYCLE,bike2,,22102,1,0,NO,,Chinatown,22102,U-Turn in Business District
100901209,"Tue., Sep. 28,2010",20100928,2010,9,28,11:53 AM,11,53,Columbus,"Columbus and Filbert, San Francisco, CA",217,N,Filbert,AUTO,car,small_blue,BICYCLE,bike2,,22517,1,0,NO,,Russian Hill,22517,Opening and Closing Doors
100902796,"Tue., Sep. 28,2010",20100928,2010,9,28,7:20 PM,19,20,Ashton,"Ashton and Ocean, San Francisco, CA",0,X,Ocean,AUTO,car,small_blue,BICYCLE,bike2,,22450,1,0,NO,,West Of Twin Peaks,22450,Stop Requirements
100903556,"Wed., Sep. 29,2010",20100929,2010,9,29,1:09 AM,1,9,Keith,"Keith and Palou, San Francisco, CA",0,X,Palou,AUTO,car,small_blue,BICYCLE,bike2,,UNK,1,0,YES,,Bayview,,
100904338,"Wed., Sep. 29,2010",20100929,2010,9,29,9:04 AM,9,4,Alemany,"Alemany and Santa Rosa, San Francisco, CA",108,N,Santa Rosa,AUTO,car,small_blue,BICYCLE,bike2,,UNK,1,0,NO,,Outer Mission,,
100910216,"Thu., Sep. 30,2010",20100930,2010,9,30,6:10 PM,18,10,Embarcadero,"Embarcadero and Harrison, San Francisco, CA",194,N,Harrison,AUTO,car,small_blue,BICYCLE,bike2,,22107,1,0,NO,,South Of Market,22107,Turning Movements and Required Signals
100909883,"Thu., Sep. 30,2010",20100930,2010,9,30,4:00 PM,16,0,Fillmore,"Fillmore and California, San Francisco, CA",40,S,California,AUTO,car,small_blue,BICYCLE,bike2,,22517,1,0,NO,,Pacific Heights,22517,Opening and Closing Doors
100911004,"Thu., Sep. 30,2010",20100930,2010,9,30,9:41 PM,21,41,Page,"Page and Scott, San Francisco, CA",183,W,Scott,AUTO,car,small_blue,BICYCLE,bike2,,22106,1,0,NO,,Western Addition,22106,Starting Parked Vehicles or Backing
100913709,"Fri., Oct. 01,2010",20101001,2010,10,1,5:03 PM,17,3,Fulton,"Fulton and Webster, San Francisco, CA",0,X,Webster,AUTO,car,small_blue,BICYCLE,bike2,,21801A,1,0,NO,,Western Addition,21801A,Left-Turn or U-Turn
100914224,"Fri., Oct. 01,2010",20101001,2010,10,1,8:18 PM,20,18,North Point,"North Point and Powell, San Francisco, CA",54,W,Powell,AUTO,car,small_blue,BICYCLE,bike2,,22107,1,0,NO,,North Beach,22107,Turning Movements and Required Signals
100916355,"Sat., Oct. 02,2010",20101002,2010,10,2,1:58 PM,13,58,19th,"19th and Geary, San Francisco, CA",21,N,Geary,AUTO,car,small_blue,BICYCLE,bike2,,22517,1,0,NO,,Outer Richmond,22517,Opening and Closing Doors
100919484,"Sun., Oct. 03,2010",20101003,2010,10,3,5:02 PM,17,2,Fillmore,"Fillmore and Greenwich, San Francisco, CA",98,S,Greenwich,AUTO,car,small_blue,BICYCLE,bike2,,22517,1,0,NO,,Marina,22517,Opening and Closing Doors
100919848,"Sun., Oct. 03,2010",20101003,2010,10,3,6:48 PM,18,48,Divisadero,"Divisadero and Fulton, San Francisco, CA",0,X,Fulton,AUTO,car,small_blue,BICYCLE,bike2,,21801A,1,0,NO,,Western Addition,21801A,Left-Turn or U-Turn
100921122,"Mon., Oct. 04,2010",20101004,2010,10,4,9:30 AM,9,30,Junipero Serra,"Junipero Serra and Holloway, San Francisco, CA",0,X,Holloway,AUTO,car,small_blue,BICYCLE,bike2,,UNK,1,0,NO,,Lakeshore,,
100927982,"Wed., Oct. 06,2010",20101006,2010,10,6,5:45 AM,5,45,Oak,"Oak and Octavia, San Francisco, CA",0,X,Octavia,AUTO,car,small_blue,BICYCLE,bike2,,22107,1,0,YES,,Western Addition,22107,Turning Movements and Required Signals
100928128,"Wed., Oct. 06,2010",20101006,2010,10,6,8:58 AM,8,58,18th,"18th and Folsom, San Francisco, CA",8,W,Folsom,AUTO,car,small_blue,BICYCLE,bike2,,22350,1,0,YES,,Mission,22350,Basic Speed Law
100931723,"Thu., Oct. 07,2010",20101007,2010,10,7,6:50 AM,6,50,47th,"47th and John F Kennedy, San Francisco, CA",0,X,John F Kennedy,AUTO,car,small_blue,BICYCLE,bike2,,21802A,1,0,NO,,,21802A,Stop Signs: Intersections
100934664,"Thu., Oct. 07,2010",20101007,2010,10,7,10:30 PM,22,30,Fell,"Fell and Stanyan, San Francisco, CA",0,X,Stanyan,AUTO,car,small_blue,BICYCLE,bike2,,UNK,1,0,YES,,,,
100936751,"Fri., Oct. 08,2010",20101008,2010,10,8,3:54 PM,15,54,Oakdale,"Oakdale and Quint, San Francisco, CA",0,X,Quint,AUTO,car,small_blue,BICYCLE,bike2,,21802A,1,0,NO,,Bayview,21802A,Stop Signs: Intersections
100936789,"Fri., Oct. 08,2010",20101008,2010,10,8,4:15 PM,16,15,6th,"6th and Harrison, San Francisco, CA",0,X,Harrison,AUTO,car,small_blue,BICYCLE,bike2,,22350,1,0,NO,,South Of Market,22350,Basic Speed Law
100938854,"Sat., Oct. 09,2010",20101009,2010,10,9,8:20 AM,8,20,18th,"18th and Shotwell, San Francisco, CA",0,X,Shotwell,AUTO,car,small_blue,BICYCLE,bike2,,22450,1,0,NO,,Mission,22450,Stop Requirements
100946283,"Mon., Oct. 11,2010",20101011,2010,10,11,3:40 PM,15,40,Broadmoor,"Broadmoor and Winston, San Francisco, CA",0,X,Winston,AUTO,car,small_blue,BICYCLE,bike2,,21801A,1,0,NO,,Lakeshore,21801A,Left-Turn or U-Turn
100951050,"Tue., Oct. 12,2010",20101012,2010,10,12,9:50 PM,21,50,16th,"16th and Folsom, San Francisco, CA",0,X,Folsom,AUTO,car,small_blue,BICYCLE,bike2,,22107,1,0,NO,,Mission,22107,Turning Movements and Required Signals
100951903,"Mon., Oct. 18,2010",20101018,2010,10,18,6:42 AM,6,42,Monterey,"Monterey and Foerster, San Francisco, CA",204,E,Foerster,AUTO,car,small_blue,BICYCLE,bike2,,22106,1,0,NO,,Outer Mission,22106,Starting Parked Vehicles or Backing
100969376,"Mon., Oct. 18,2010",20101018,2010,10,18,5:22 PM,17,22,Union,"Union and Laguna, San Francisco, CA",250,W,Laguna,AUTO,car,small_blue,BICYCLE,bike2,,22400A,1,0,NO,,Marina,22400A,Minimum Speed Law
100976741,"Wed., Oct. 20,2010",20101020,2010,10,20,6:36 PM,18,36,Polk,"Polk and Eddy, San Francisco, CA",63,N,Eddy,AUTO,car,small_blue,BICYCLE,bike2,,22517,1,0,NO,,Downtown,22517,Opening and Closing Doors
100978004,"Thu., Oct. 21,2010",20101021,2010,10,21,7:44 AM,7,44,Market,"Market and Valencia, San Francisco, CA",0,X,Valencia,AUTO,car,small_blue,BICYCLE,bike2,,22100A,1,0,NO,,South Of Market,22100A,Turning Upon a Highway
100992468,"Mon., Oct. 25,2010",20101025,2010,10,25,4:16 PM,16,16,6th,"6th and Howard, San Francisco, CA",0,X,Howard,AUTO,car,small_blue,BICYCLE,bike2,,21801A,1,0,NO,,South Of Market,21801A,Left-Turn or U-Turn
100993121,"Mon., Oct. 25,2010",20101025,2010,10,25,8:15 PM,20,15,Broadway,"Broadway and Polk, San Francisco, CA",0,X,Polk,AUTO,car,small_blue,BICYCLE,bike2,,21801A,1,0,YES,,Nob Hill,21801A,Left-Turn or U-Turn
100997424,"Wed., Oct. 27,2010",20101027,2010,10,27,6:40 AM,6,40,Fillmore,"Fillmore and Fulton, San Francisco, CA",0,X,Fulton,AUTO,car,small_blue,BICYCLE,bike2,,22107,1,0,YES,,Western Addition,22107,Turning Movements and Required Signals
101006806,"Fri., Oct. 29,2010",20101029,2010,10,29,7:45 PM,19,45,23rd,"23rd and Mission, San Francisco, CA",0,X,Mission,AUTO,car,small_blue,BICYCLE,bike2,,23152A,0,0,YES,,Mission,23152A,Driving Under Influence of Alcohol or Drugs
101006787,"Fri., Oct. 29,2010",20101029,2010,10,29,7:50 PM,19,50,Fulton,"Fulton and Masonic, San Francisco, CA",0,X,Masonic,AUTO,car,small_blue,BICYCLE,bike2,,21451A,1,0,NO,,Inner Richmond,21451A,Circular Green or Green Arrow
101014053,"Mon., Nov. 01,2010",20101101,2010,11,1,6:35 AM,6,35,25th,"25th and Lake, San Francisco, CA",0,X,Lake,AUTO,car,small_blue,BICYCLE,bike2,,21801A,1,0,NO,,Outer Richmond,21801A,Left-Turn or U-Turn
101015136,"Mon., Nov. 01,2010",20101101,2010,11,1,1:13 PM,13,13,Post,"Post and Scott, San Francisco, CA",0,X,Scott,AUTO,car,small_blue,BICYCLE,bike2,,21801A,1,0,NO,,Western Addition,21801A,Left-Turn or U-Turn
101022777,"Wed., Nov. 03,2010",20101103,2010,11,3,7:28 PM,19,28,7th,"7th and Mission, San Francisco, CA",170,S,Mission,AUTO,car,small_blue,BICYCLE,bike2,,21750,2,0,NO,,South Of Market,21750,Overtake and Pass to Left
101025721,"Thu., Nov. 04,2010",20101104,2010,11,4,2:38 PM,14,38,Market,"Market and Octavia, San Francisco, CA",0,X,Octavia,AUTO,car,small_blue,BICYCLE,bike2,,22101,1,0,YES,,Mission,22101,Regulation of Turns at Intersection
101029591,"Fri., Nov. 05,2010",20101105,2010,11,5,5:26 PM,17,26,Arguello,"Arguello and California, San Francisco, CA",60,N,California,AUTO,car,small_blue,BICYCLE,bike2,,22107,1,0,NO,,Inner Richmond,22107,Turning Movements and Required Signals
101033398,"Sat., Nov. 06,2010",20101106,2010,11,6,8:35 PM,20,35,3rd,"3rd and Folsom, San Francisco, CA",34,S,Folsom,AUTO,car,small_blue,BICYCLE,bike2,,22517,1,0,NO,,Financial District,22517,Opening and Closing Doors
101031063,"Sat., Nov. 06,2010",20101106,2010,11,6,1:20 AM,1,20,Divisadero,"Divisadero and Jackson, San Francisco, CA",0,X,Jackson,AUTO,car,small_blue,BICYCLE,bike2,,22450,1,0,YES,,Pacific Heights,22450,Stop Requirements
101039841,"Mon., Nov. 08,2010",20101108,2010,11,8,7:10 PM,19,10,Irving,"Irving and 22nd, San Francisco, CA",75,E,22nd,AUTO,car,small_blue,BICYCLE,bike2,,22107,1,0,NO,,Outer Sunset,22107,Turning Movements and Required Signals
101043159,"Tue., Nov. 09,2010",20101109,2010,11,9,6:27 PM,18,27,15th,"15th and South Van Ness, San Francisco, CA",0,X,South Van Ness,AUTO,car,small_blue,BICYCLE,bike2,,21703,1,0,NO,,Mission,21703,Following Too Closely
101042270,"Tue., Nov. 09,2010",20101109,2010,11,9,2:40 PM,14,40,Mission,"Mission and Fair, San Francisco, CA",123,S,Fair,AUTO,car,small_blue,BICYCLE,bike2,,22517,1,0,NO,,Bernal Heights,22517,Opening and Closing Doors
